Lambda,Policy,Total Latency (s),Total Latency std (s),Avg Inference Time (s),Inference Time std (s),Avg Device Queue Length,Avg Cloud Queue Length
5.5,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.3203198801041865,0.24042590925436125,0.13066861191578313,0.0467140837462832,0.0,1.04489707821548
5.5,Round Robin 2x Device,0.1374989060159123,0.037004471724216344,0.12696897279384237,0.022277648152755593,0.0,0.0
5.5,Round Robin 2x Cloud,0.14486694764189875,0.06036167465852419,0.1308429189235386,0.04685033610556056,0.0,0.0
5.5,Round Robin (Device/Cloud),0.1411627095476712,0.050331113215521875,0.12885161513067028,0.03669913907218793,0.02910809807095701,0.038720902638937994
5.5,Stateless Threshold,0.16290689660417157,0.07843249728225336,0.12638602029178655,0.03569212842065009,0.10832161769521813,0.09289323646527793
5.5,HERO,0.13805530747962103,0.04612223625449064,0.12740625231320382,0.03477232673149336,0.03307107442057743,0.025600818308302607
5.6,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.2898762790885047,0.20369995716880926,0.12699274209837202,0.022302927370309335,0.9137354831627297,0.0
5.6,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.33315554333221487,0.2531047392736559,0.1306693773516269,0.04671401408668968,0.0,1.1358952589626274
5.6,Round Robin 2x Device,0.13793222002388186,0.037536594463085576,0.12698127155901592,0.022263911881363674,0.0,0.0
5.6,Round Robin 2x Cloud,0.14542583430263703,0.060909684542077104,0.13084372071872247,0.04684955210242145,0.0,0.0
5.6,Round Robin (Device/Cloud),0.14165961602330832,0.05085618682795142,0.12886435309149238,0.03670342643932533,0.030796274512102356,0.04098205040179359
5.6,Stateless Threshold,0.1641873544980193,0.07981864398226929,0.12638498231397025,0.035666471539361526,0.11465116305097534,0.09741102248140929
5.6,HERO,0.13851606144974096,0.0466529486773752,0.127433522665717,0.03482085814858974,0.034862589956252306,0.02730780345947794
5.7,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.30043890257919276,0.2140956676536024,0.1269953022032524,0.022282899241591443,0.9903493124037102,0.0
5.7,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.3472169912567183,0.2669194035273906,0.13066951858481832,0.046713577901882644,0.0,1.2364674881590858
5.7,Round Robin 2x Device,0.13836460112723248,0.03810578383056198,0.1269838202327912,0.022281150066648343,0.0,0.0
5.7,Round Robin 2x Cloud,0.14599948878687405,0.06147379342725174,0.1308438756315854,0.04684999068895546,0.0,0.0
5.7,Round Robin (Device/Cloud),0.14216030008242678,0.051407880490221596,0.12886305112725926,0.036697904764181555,0.03258873564704579,0.04333767295868767
5.7,Stateless Threshold,0.1650732904848648,0.08070580278704058,0.12634312621188037,0.03566308500872758,0.11982301045568647,0.1013236321289621
5.7,HERO,0.1389780910920663,0.04714561399836995,0.12746687566013,0.03486896941932969,0.03683204001539241,0.02889624102661626
5.8,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.31184341921688563,0.22573846752768975,0.1269897629629725,0.02227968125375135,1.0740157827451229,0.0
5.8,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.3627613967911763,0.282140779159694,0.1306691480445236,0.04671403926843025,0.0,1.3484757491707993
5.8,Round Robin 2x Device,0.13879321118934995,0.038640387151546884,0.12697829242361638,0.022278541133722147,0.0,0.0
5.8,Round Robin 2x Cloud,0.14658872367635095,0.062055549960756726,0.13084356262401553,0.046849683037437,0.0,0.0
5.8,Round Robin (Device/Cloud),0.14266747413349024,0.051966105490192836,0.1288624616099711,0.03670073599135713,0.03442158632213713,0.04578698938336916
5.8,Stateless Threshold,0.16594865532653924,0.08131135857350869,0.12636495601755546,0.035643091551408795,0.1250526907890228,0.10493283601300368
5.8,HERO,0.1394650502593553,0.047652679916112675,0.12747079368763736,0.034840026124779246,0.039028982107917144,0.030658960789893965
5.9,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.3245135560043997,0.23800902254291686,0.12698867479783146,0.022278713276428802,1.1674229815745556,0.0
5.9,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.3800833215361365,0.29888189773275614,0.13066907468284278,0.046714446060263065,0.0,1.4741021939841432
5.9,Round Robin 2x Device,0.1392505008491242,0.03923751453991625,0.12697720425847536,0.02227074286595546,0.0,0.0
5.9,Round Robin 2x Cloud,0.1471927080656384,0.06265360362014816,0.13084350659650187,0.046850410353325475,0.0,0.0
5.9,Round Robin (Device/Cloud),0.1431911139353042,0.05255682181038802,0.1288562375533957,0.03669903074335961,0.036378608005276786,0.04834452775226931
5.9,Stateless Threshold,0.16732759159420507,0.0834474368601166,0.12636909303690527,0.03569129469691591,0.1314601870980773,0.11061605524473633
5.9,HERO,0.13992202305200435,0.04820548029970285,0.1274793081075509,0.03495339193627784,0.041140915627104604,0.032399059563561684
6.0,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.33857316723675734,0.25168507966505516,0.1269849748050853,0.02227729701494587,1.2717362260600578,0.0
6.0,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.39951058694077285,0.3175247983218578,0.13066886939890895,0.04671475328937213,0.0,1.6158537657183603
6.0,Round Robin 2x Device,0.13971249452214515,0.03982305532584079,0.12697349922761855,0.02226908305048483,0.0,0.0
6.0,Round Robin 2x Cloud,0.14781400323276153,0.0632677140859832,0.13084330110655146,0.04685029220753707,0.0,0.0
6.0,Round Robin (Device/Cloud),0.14371606410983082,0.05313197804718429,0.1288479641059727,0.03669705132108681,0.0383482088216281,0.051015836199021856
6.0,Stateless Threshold,0.16831607296690054,0.08411937752330158,0.12635955620222833,0.03569873209922011,0.1378752963943202,0.11430242827127457
6.0,HERO,0.1404318966299193,0.04872214401157648,0.12749257046820037,0.03492771429578031,0.04343781963928913,0.03433342368063375
6.1,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.3545897471126124,0.26789209699676186,0.12699902621815937,0.022278556166969315,1.3907167152576705,0.0
6.1,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.42158071854756507,0.3387776440284592,0.1306697505153403,0.0467143144275278,0.0,1.7776403150327507
6.1,Round Robin 2x Device,0.14020796537560165,0.0404442090116565,0.12698755567880327,0.02229169055308471,0.0,0.0
6.1,Round Robin 2x Cloud,0.14845338121516047,0.06389973701145994,0.13084415802785684,0.04685049445348042,0.0,0.0
6.1,Round Robin (Device/Cloud),0.1442839483930723,0.05376019327230862,0.1288614804956144,0.03670635468378281,0.04045520102651939,0.05378576800381369
6.1,Stateless Threshold,0.16943724742113148,0.08527470037003482,0.12637036482679806,0.03570864219441669,0.14234858526254232,0.12081717590558405
6.1,HERO,0.1409493138544021,0.04934556694138891,0.12750620231806634,0.03498385930950365,0.04571645139566428,0.036429458237170344
6.2,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.3718806846055447,0.2845778270349255,0.12700140266853951,0.02228624832626519,1.5208903421243485,0.0
6.2,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.44680817428066816,0.36320867891095593,0.13066984284645378,0.04671364765449934,0.0,1.9634625518828563
6.2,Round Robin 2x Device,0.14070095755774784,0.04101425981192978,0.1269899321291834,0.022271695816221404,0.0,0.0
6.2,Round Robin 2x Cloud,0.14910872888268367,0.06454823904199986,0.1308442327579922,0.04685077976057135,0.0,0.0
6.2,Round Robin (Device/Cloud),0.14486297116057104,0.05437488265296942,0.12886289945956023,0.036709412258716656,0.04269906695428813,0.056674228944327255
6.2,Stateless Threshold,0.17094631043066105,0.08727387562656186,0.12639469948701695,0.035693006551185395,0.14955051793273882,0.12715073581530775
6.2,HERO,0.14152821212259575,0.04991829750916479,0.1275703738133607,0.035032580270392265,0.048336934928379614,0.038352458914469874
6.3,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.3912876186821601,0.3033359050746216,0.12699882222351924,0.022260822449436883,1.6679120665983613,0.0
6.3,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.4757968772874393,0.3914919467121073,0.1306697240881903,0.04671393948550015,0.0,2.178076555913107
6.3,Round Robin 2x Device,0.14121129596988963,0.0416337036458466,0.12698735168416314,0.022258657849564538,0.0,0.0
6.3,Round Robin 2x Cloud,0.14977957071066633,0.06521402688183726,0.13084398235722194,0.046851023038639354,0.0,0.0
6.3,Round Robin (Device/Cloud),0.14545000749963574,0.05499027012226267,0.1288628812716774,0.036702768290410435,0.04499770438732639,0.05968327056959403
6.3,Stateless Threshold,0.17180795622022735,0.08772162526235804,0.1263769720263267,0.03570295494368901,0.15575856544078437,0.1309553046187525
6.3,HERO,0.14205613657215369,0.050523156371024835,0.12755322926214538,0.035045958085297056,0.050878690745539454,0.040648834300363985
6.4,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.41362436290416893,0.3244947440092237,0.12698450017247548,0.022300710231645832,1.8376815388970225,0.0
6.4,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.5096724530962193,0.4255161009606026,0.13066893955432207,0.046714180131391794,0.0,2.4298320680315526
6.4,Round Robin 2x Device,0.14169746252064006,0.04228379637477395,0.12697302963311938,0.022279378193979966,0.0,0.0
6.4,Round Robin 2x Cloud,0.15046725247359563,0.06589721734423877,0.1308432706977625,0.046850058738715894,0.0,0.0
6.4,Round Robin (Device/Cloud),0.1460198807561866,0.05565210682577928,0.12884842850346762,0.036708830943988795,0.04726489655116045,0.06282387362779976
6.4,Stateless Threshold,0.17311734282547325,0.08930612000464716,0.12638815900140296,0.035664246896826464,0.16351745858600233,0.13607043624165385
6.4,HERO,0.14262546365898685,0.05113114552450618,0.12758661232693994,0.03510006322490163,0.05343521888919142,0.042981133817475
6.5,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.43880418560310636,0.34909735131319214,0.1269835830683669,0.022286836145456745,2.0303538283465263,0.0
6.5,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.5498411327821764,0.4670920302480442,0.13066884917388963,0.04671465060434456,0.0,2.729345717730052
6.5,Round Robin 2x Device,0.14223544469167043,0.04297180703560851,0.1269721125290108,0.022281382138461744,0.0,0.0
6.5,Round Robin 2x Cloud,0.151175288062046,0.06660292654988904,0.13084320852618647,0.046850490025403146,0.0,0.0
6.5,Round Robin (Device/Cloud),0.14664468587381316,0.05634494403564135,0.1288498050067557,0.036698950032082664,0.049771202855890276,0.06609705113837844
6.5,Stateless Threshold,0.17427344693253743,0.09049493098428754,0.12636854763664324,0.03569150234210094,0.16900488225793323,0.1429195352135903
6.5,HERO,0.14320070460262901,0.05176774589852851,0.1275861448396593,0.03508400752199277,0.05635211526766753,0.04531936853304536
6.6,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.46862752706409605,0.37763935361830486,0.12698676503604392,0.022279407978995303,2.2587439593181715,0.0
6.6,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.5983591989521091,0.5194531077355141,0.13066899258290038,0.046713373031224914,0.0,3.0921063216314546
6.6,Round Robin 2x Device,0.1427844838412626,0.04360139119599267,0.12697529449668782,0.02226659819786441,0.0,0.0
6.6,Round Robin 2x Cloud,0.15190243714286655,0.06732202906864021,0.13084330006058603,0.0468496414013891,0.0,0.0
6.6,Round Robin (Device/Cloud),0.14728976608451178,0.05701657994301986,0.12885760188781928,0.03670247047914479,0.0523596426474795,0.06950459355030189
6.6,Stateless Threshold,0.1758835000751831,0.09232344801986474,0.12635968803841824,0.035743948808506926,0.1787432958193456,0.14868339474509518
6.6,HERO,0.14375119339687187,0.05236582909868284,0.12759869732674298,0.03516811531891012,0.05909669605072565,0.04769552637921816
6.7,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.5040624681465954,0.4139908867549987,0.12699621814379233,0.02229551004828956,2.53073025410126,0.0
6.7,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.6580971199568262,0.5856941902880158,0.13066956010417793,0.046714163470153926,0.0,3.539887320866936
6.7,Round Robin 2x Device,0.143351670928387,0.04427199180563151,0.12698474760443623,0.022289261749332316,0.0,0.0
6.7,Round Robin 2x Cloud,0.15264965305716008,0.06806375662567378,0.13084387429630923,0.04685000350938072,0.0,0.0
6.7,Round Robin (Device/Cloud),0.14793911210984917,0.05772313372214444,0.12885440076486632,0.03671153164708957,0.055034638136660166,0.07305570639281271
6.7,Stateless Threshold,0.1770755179156256,0.0930963248459944,0.12642717861229172,0.03576786753751967,0.18420574720515157,0.15572940864353801
6.7,HERO,0.1443899439789528,0.05302258927324447,0.12763273793295904,0.03514356639287,0.06197890085163301,0.050489999462675635
6.8,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.5462542157936239,0.45578853436224664,0.12698664240678734,0.022264065648245946,2.855967558375988,0.0
6.8,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.7329083090720044,0.6709307602218267,0.13066908739636532,0.046713627614879405,0.0,4.1023180908663255
6.8,Round Robin 2x Device,0.14391772407140613,0.0450033540664195,0.12697517186743124,0.022288502366426603,0.0,0.0
6.8,Round Robin 2x Cloud,0.15341632621951717,0.0688278658187308,0.13084336453546833,0.04685015848644275,0.0,0.0
6.8,Round Robin (Device/Cloud),0.14860957957879867,0.058441959673290945,0.12885721387334323,0.03670573259848006,0.057794407506734445,0.07675570358313537
6.8,Stateless Threshold,0.17827750752189803,0.09496749344973318,0.12638178718655846,0.03569420976510462,0.1934100259034072,0.16009515593215065
6.8,HERO,0.14499748875888285,0.053736207397587485,0.12763467391588898,0.035209294069675,0.06524338637099254,0.05302947896246949
6.9,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.5980127367429029,0.5081200873029759,0.12700321014241633,0.02229111629519239,3.2556037196626737,0.0
6.9,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.8283675655348929,0.7795906315336384,0.1306700051539691,0.04671395857028929,0.0,4.822444740979337
6.9,Round Robin 2x Device,0.14453735072115811,0.045700603483833875,0.12699173960306023,0.022276485849045128,0.0,0.0
6.9,Round Robin 2x Cloud,0.15420696109849497,0.06961477432504154,0.13084442629532175,0.04684952882423273,0.0,0.0
6.9,Round Robin (Device/Cloud),0.14932142248510785,0.05918257332573039,0.12886677267325994,0.0366948488802002,0.06076643046925726,0.08061652832527427
6.9,Stateless Threshold,0.1795596840531061,0.09606284752784218,0.12637498052116408,0.035715425164207976,0.19899015413916316,0.16862371156535402
6.9,HERO,0.14564483382065443,0.05443461926716381,0.12765005255421485,0.03523542318049856,0.06837604186510964,0.05600435280546609
7.0,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.659681508712151,0.572676230964934,0.1269922657234242,0.022274614805128372,3.7352904554507256,0.0
7.0,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.9518331274621974,0.9160384890007468,0.13066931331806364,0.04671399158397175,0.0,5.7580893047635815
7.0,Round Robin 2x Device,0.14514253370327096,0.04648669454398869,0.12698079518406813,0.022302315228385806,0.0,0.0
7.0,Round Robin 2x Cloud,0.15501828614812196,0.07042287448697158,0.13084373763615617,0.046849050113355724,0.0,0.0
7.0,Round Robin (Device/Cloud),0.1500246452239773,0.05997363736921483,0.12885597704623783,0.036707676833163054,0.06379456693702654,0.08464428082992331
7.0,Stateless Threshold,0.1832057467326381,0.09916770169228187,0.126287537060659,0.034483835079174054,0.269050446325959,0.1300707204262594
7.0,HERO,0.14632196623900043,0.05514414079306022,0.12767098776214628,0.035235265214114624,0.07200674156568579,0.05877758571464721
7.1,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.7394310100305254,0.6579723928707374,0.12699733052482134,0.022277412278581554,4.3558137059138415,0.0
7.1,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),1.1221151542459658,1.1002585597963612,0.13066965599203123,0.04671455576401966,0.0,7.051431814355836
7.1,Round Robin 2x Device,0.14576833156059293,0.04719986437726628,0.12698585998546524,0.02225735826950333,0.0,0.0
7.1,Round Robin 2x Cloud,0.1558555971092598,0.07125459030230812,0.13084398416028212,0.046849695880195906,0.0,0.0
7.1,Round Robin (Device/Cloud),0.15075184198406766,0.06075501898278613,0.1288585362176887,0.03670800233497329,0.0668632602527038,0.08885002549393044
7.1,Stateless Threshold,0.184925902951731,0.10123018358329029,0.1262028732572848,0.034490805369769104,0.2839687871473146,0.13369055175843766
7.1,HERO,0.14699610119893017,0.05574029335239887,0.12772005177608467,0.035270945487524415,0.07525727621933358,0.06184112834401654
7.2,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.8403289881223336,0.7580390140759271,0.12699318069653465,0.022280749771166293,5.1449109071664045,0.0
7.2,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),1.3586064676371017,1.347375049976983,0.13066943441179088,0.046713216229284406,0.0,8.856387711613669
7.2,Round Robin 2x Device,0.14639746199603396,0.04797096735354944,0.12698171015717852,0.022288308163199946,0.0,0.0
7.2,Round Robin 2x Cloud,0.15671264403106744,0.07211103424665499,0.13084375557802067,0.04685013763488813,0.0,0.0
7.2,Round Robin (Device/Cloud),0.15149645573663434,0.06154342558779818,0.12885695696138658,0.03670285853397707,0.07007822442421736,0.09321015150726654
7.2,Stateless Threshold,0.1866183829128277,0.10356686539704744,0.12624059014366007,0.03454625747737529,0.29519134858336493,0.14028606563049198
7.2,HERO,0.1476472529458169,0.05649365270396867,0.12769435449047886,0.035273827850004644,0.07885714029600555,0.06505402778000625
7.3,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.9805142376176571,0.9046562346231352,0.12698818098744433,0.02225700513923628,6.241526985550131,0.0
7.3,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),1.7413161491783289,1.7267356475463804,0.1306690946462163,0.04671392751445743,0.0,11.777929081128601
7.3,Round Robin 2x Device,0.14703779118629454,0.04870411976967613,0.1269767104480882,0.022272345412093976,0.0,0.0
7.3,Round Robin 2x Cloud,0.15759393814925987,0.07298735678564995,0.13084346252027923,0.04685021303147468,0.0,0.0
7.3,Round Robin (Device/Cloud),0.15227360395477846,0.062379336762086006,0.12885301938010554,0.03670495055562226,0.07351507538878951,0.0977530555734972
7.3,Stateless Threshold,0.18856581446899587,0.10562605961481487,0.12623907549679525,0.034491841021671785,0.3107832667810526,0.14499453799799614
7.3,HERO,0.1483646404328956,0.05725155809680663,0.12772491298912486,0.035319642124770616,0.08257953868317104,0.06835298369102118
7.4,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),1.1781742412527678,1.099301972963686,0.12699317539847738,0.022294165882804463,7.7922008473409194,0.0
7.4,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),2.362426602607367,2.3140673167921846,0.13066931515619531,0.0467139162836502,0.0,16.543301810201687
7.4,Round Robin 2x Device,0.1477307520888368,0.04951064102894476,0.12698170395791122,0.022287221821934957,0.0,0.0
7.4,Round Robin 2x Cloud,0.158502798373962,0.07389365235001416,0.13084370934012618,0.04684940709965266,0.0,0.0
7.4,Round Robin (Device/Cloud),0.15307261812302767,0.06321777997057001,0.12885986758227433,0.03669651202379853,0.07699568489704431,0.10249082900650885
7.4,Stateless Threshold,0.1902956420254521,0.10750080634400942,0.12622629827627158,0.034524687672690506,0.32537303118574534,0.14956562987750005
7.4,HERO,0.1490522938950636,0.058012133272458494,0.12771435689256547,0.035361001878840975,0.08617654390943981,0.07199930307319012
7.5,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),1.4841009557160194,1.4087435294386876,0.12699303017057512,0.022288396454370436,10.19591907296704,0.0
7.5,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),3.8861136151769866,3.6218169393805675,0.13066933878597664,0.04671466038765258,0.0,28.21394227888777
7.5,Round Robin 2x Device,0.14840731577480765,0.05029577839211624,0.12698155963121902,0.02227042659659214,0.0,0.0
7.5,Round Robin 2x Cloud,0.15943783101540496,0.07482298444958753,0.13084374838189874,0.04684918680436303,0.0,0.0
7.5,Round Robin (Device/Cloud),0.15389464602653832,0.0640996604065966,0.12885973141920853,0.03670226794153718,0.0806809664064393,0.10740802280162469
7.5,Stateless Threshold,0.1919365428653333,0.10886396121548153,0.126255520790878,0.03458021468793997,0.33734537453400726,0.15612047105155527
7.5,HERO,0.149826808816951,0.058787921333540986,0.1277441163960643,0.035341679386409454,0.09066952357682917,0.07523924020965916
7.6,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),2.0156853727505313,1.9261283939665061,0.12699032244684777,0.022271840858358892,14.378911859656595,0.0
7.6,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),16.18792839872237,15.7958284506572,0.13066916613044924,0.04671408289676108,0.0,122.2229317734988
7.6,Round Robin 2x Device,0.14914528085070372,0.0511645330155398,0.1269788519074917,0.022283584527005844,0.0,0.0
7.6,Round Robin 2x Cloud,0.16040228281048935,0.0757829899731378,0.13084356542280906,0.04684900305472917,0.0,0.0
7.6,Round Robin (Device/Cloud),0.15474966278725652,0.06501680048491493,0.12885899156985725,0.0366999044836053,0.08455610786988482,0.11255582433506008
7.6,Stateless Threshold,0.1935193965404838,0.11054566353476822,0.12625050241590655,0.03445765998109577,0.35245824256394265,0.15967455453640633
7.6,HERO,0.15062273308092664,0.05961366521644846,0.12776667881969275,0.03540284141343879,0.0947953438729769,0.07921333498751917
7.7,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),3.2050527953797867,3.09388197480314,0.1269935100326108,0.02228060573787818,23.741908493625065,0.0
7.7,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),299.95903098713524,149.46838097094232,0.13066943320176244,0.046714656242387895,0.0,2294.512439284394
7.7,Round Robin 2x Device,0.14986929464128299,0.05200092712283413,0.12698203949325468,0.02227855393046203,0.0,0.0
7.7,Round Robin 2x Cloud,0.16139699513161274,0.07677218047151643,0.13084372618539378,0.046849672096124645,0.0,0.0
7.7,Round Robin (Device/Cloud),0.15560568962981106,0.06595378633883897,0.12885291219180264,0.036705778455134806,0.08844376595961366,0.11791147352858806
7.7,Stateless Threshold,0.19502412046730308,0.11216646044744061,0.12624069448545905,0.0345120803579689,0.36510418036248843,0.16545095191074452
7.7,HERO,0.15136856244590374,0.06047281274099677,0.12775040449178088,0.03538654081643969,0.09876611419782709,0.08341052818322328
7.8,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),9.916539105836547,10.60539041706956,0.12701507922087404,0.02228534979391402,76.47747552012174,0.0
7.8,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),714.8938309428122,387.5612574097722,0.13067061407855793,0.04671497283161668,0.0,5469.906108424141
7.8,Round Robin 2x Device,0.15068705712353989,0.052933676013329545,0.12700360868151794,0.022273506783778412,0.0,0.0
7.8,Round Robin 2x Cloud,0.16242357269111649,0.07779509427021375,0.13084500739269414,0.04685006388863138,0.0,0.0
7.8,Round Robin (Device/Cloud),0.15655451471877915,0.06696088099467731,0.12886969269027987,0.036701156462064566,0.09281525678322577,0.12350256871918493
7.8,Stateless Threshold,0.1950021373375521,0.11143882023431136,0.12629452568907804,0.03498143944681648,0.3413918319747318,0.19545999919195597
7.8,HERO,0.1522390211341269,0.061334076033618234,0.12780488342173374,0.03546516674144403,0.10356382417801455,0.08735451048296394
7.9,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),190.56232028441508,94.52194899302552,0.12699588648299096,0.022295995284176612,1499.4795814762706,0.0
7.9,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),1119.307802714488,620.7203397564625,0.13066951581977732,0.046713666236716286,0.0,8564.867426839306
7.9,Round Robin 2x Device,0.1514465618836738,0.05384579094761474,0.12698441594363485,0.02227061895122077,0.0,0.0
7.9,Round Robin 2x Cloud,0.16347455413031658,0.07883898592390148,0.13084393415370435,0.046850342139528656,0.0,0.0
7.9,Round Robin (Device/Cloud),0.1574616899562912,0.06792063867997475,0.1288605111103491,0.03670535182601455,0.09704471126812567,0.12929819283671545
7.9,Stateless Threshold,0.19744853094751733,0.11496506161757976,0.12627230358406571,0.03496365622567031,0.3628840127441505,0.20038749127564148
7.9,HERO,0.15301185323014938,0.06221870032782081,0.12776623294436404,0.03549898628579806,0.10827007617050731,0.09151790606430617
8.0,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),581.1001981017956,319.7484294623199,0.1269896362654467,0.022291088329140736,4574.858706277721,0.0
8.0,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),1513.6875358265252,848.545431064506,0.1306692123643011,0.0467133102945489,0.0,11583.015685980463
8.0,Round Robin 2x Device,0.1522192373488176,0.0546935515590751,0.12697816572609064,0.02227861977439409,0.0,0.0
8.0,Round Robin 2x Cloud,0.16455974821605643,0.07991612915625684,0.13084355348935833,0.046849769874604354,0.0,0.0
8.0,Round Robin (Device/Cloud),0.15841495791306198,0.0689643939082568,0.12885407010470726,0.03670847402431593,0.10156437516986314,0.1353346980842248
8.0,Stateless Threshold,0.19922066413975326,0.11689217037799855,0.12629705469246888,0.03497376536963619,0.37650258680521714,0.2079022805661316
8.0,HERO,0.15395388770129578,0.06315404352248978,0.12782363753422846,0.035517358662287515,0.11356440269396995,0.09584191340662314
8.1,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),966.1509679115699,541.9556348989788,0.12699954715034104,0.02227138239537663,7606.438489936158,0.0
8.1,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),1898.5440276446786,1070.8044406131892,0.13066977762325332,0.04671422546354869,0.0,14528.202165388873
8.1,Round Robin 2x Device,0.15307861897050765,0.05567849750168418,0.12698807661098493,0.02227828340206534,0.0,0.0
8.1,Round Robin 2x Cloud,0.16568150184718478,0.08102922304811187,0.13084410357447684,0.04685057593451633,0.0,0.0
8.1,Round Robin (Device/Cloud),0.15940566383117402,0.07000197271404197,0.12886561331726565,0.036711344959340496,0.10617709013980937,0.14162822033571865
8.1,Stateless Threshold,0.2007079544365703,0.11816928763194796,0.1263083258051843,0.034979267226581325,0.3866022220190939,0.21708466976369473
8.1,HERO,0.15479572954169696,0.0639884692422979,0.12780593229376952,0.035511201174483545,0.11850452633365408,0.10049383005802516
8.2,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),1341.9105699938916,756.9175946710719,0.12699162816752618,0.022290622132829535,10565.822222584047,0.0
8.2,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),2273.9613039958513,1287.5534502622456,0.13066928102582895,0.04671342224625811,0.0,17401.269505824028
8.2,Round Robin 2x Device,0.15392503694996337,0.05667005741917218,0.1269801576281701,0.022280704482740322,0.0,0.0
8.2,Round Robin 2x Cloud,0.16683736752005043,0.08217702643100601,0.13084366071706255,0.046850388642680006,0.0,0.0
8.2,Round Robin (Device/Cloud),0.16041398430123166,0.0711151116047566,0.1288536206553829,0.0367019041114292,0.1110856522060385,0.14816016851231198
8.2,Stateless Threshold,0.20299205859329725,0.12118941374937835,0.12625676942685718,0.0349029910810834,0.40775675160876723,0.22256868338293107
8.2,HERO,0.15580573274052828,0.06512321955223192,0.1278459235107063,0.03554513799668815,0.12386122209061229,0.10580877821101049
8.3,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),1709.058044250212,969.134161780928,0.12698083659921885,0.022269289431333578,13458.072247265129,0.0
8.3,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),2640.3788441625584,1499.2448867499552,0.13066865969700434,0.046714142856983575,0.0,20205.505092525225
8.3,Round Robin 2x Device,0.15477057390318247,0.057579577129535695,0.12696936605986273,0.02226002151207419,0.0,0.0
8.3,Round Robin 2x Cloud,0.1680263398107479,0.0833550492252803,0.13084303115870113,0.04685095971201983,0.0,0.0
8.3,Round Robin (Device/Cloud),0.16143556040904264,0.07220557059435939,0.12885345895274863,0.036700594903496864,0.11593787555945897,0.15496465824521977
