Lambda,Policy,Total Latency (s),Total Latency std (s),Avg Inference Time (s),Inference Time std (s),Avg Device Queue Length,Avg Cloud Queue Length
1.6,Round Robin 2x Cloud,0.13745508028280093,0.07732564790490923,0.13558428625840357,0.0758794480424246,0.0,0.0
1.6,Round Robin (Device/Cloud),0.2320990084545032,0.21087504059895482,0.21731720156880677,0.19187024049135815,0.02220736020927324,0.0014847681122238502
1.6,Stateless Threshold,0.12746229699500347,0.09544142275547543,0.11539855212296933,0.0818324952801322,0.0010866164568830124,0.018249029973635863
1.6,HERO,0.12477934032382389,0.09157122912798761,0.11670854258131631,0.08363151662114839,0.0006324424805603116,0.012303349283663476
1.7000000000000002,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.5502136347618438,0.46263799100927094,0.29982663610576554,0.23342906566145086,0.4263999058021204,0.0
1.7000000000000002,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.1619277376303392,0.1002673499707604,0.13528904173196704,0.07571329217003969,0.0,0.045364738006404746
1.7000000000000002,Round Robin 2x Device,0.3307783836714142,0.2568933031998774,0.2998504181504436,0.23328008679514325,0.0,0.0
1.7000000000000002,Round Robin 2x Cloud,0.13771820211978586,0.0775148139175014,0.13561165951652057,0.07587761046924127,0.0,0.0
1.7000000000000002,Round Robin (Device/Cloud),0.23412449466487179,0.2129796127227512,0.21760344726655384,0.19191750809316543,0.026354523774604295,0.001780226651008914
1.7000000000000002,Stateless Threshold,0.12854430103885175,0.09659975907683062,0.11550550222350726,0.0818760824261997,0.0012126451728401808,0.02099196096834478
1.7000000000000002,HERO,0.12566058833439187,0.09232859099906784,0.11691212163205618,0.08369896153133562,0.0007508381770565129,0.014147486447450152
1.8000000000000003,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.584091811490388,0.4956512316413381,0.29990225064192094,0.2334944093380164,0.5124330999209196,0.0
1.8000000000000003,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.16400564112662733,0.10216470580738564,0.13528768651159032,0.07572443198679799,0.0,0.05178244293941017
1.8000000000000003,Round Robin 2x Device,0.3347923374854623,0.26086264327071007,0.29982085810616577,0.23368422101528696,0.0,0.0
1.8000000000000003,Round Robin 2x Cloud,0.13796493401363596,0.0777033495408687,0.1356134749460451,0.07587978173925276,0.0,0.0
1.8000000000000003,Round Robin (Device/Cloud),0.23641365302541228,0.2165013798986785,0.2176324715628066,0.1921122608245627,0.031768789021215084,0.0020962812818683826
1.8000000000000003,Stateless Threshold,0.12942816543261573,0.09764407891795676,0.11551215816830503,0.08183734182438797,0.0013305490824158533,0.02376193859107891
1.8000000000000003,HERO,0.12631446442773273,0.09290350378812083,0.11705492442945789,0.08383324541018165,0.0008684837555579535,0.01582774878125735
1.9000000000000001,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.6186055193273983,0.5319244914167384,0.29916538388696623,0.2332795644487775,0.6079932387558055,0.0
1.9000000000000001,Always Cloud (Llama-3-2-1B-Instruct (Open Router)),0.16612657464023567,0.10422058066345348,0.13525264477829058,0.0757496590321606,0.0,0.0587627378206173
1.9000000000000001,Round Robin 2x Device,0.3376068956018988,0.2631251038461993,0.2991273368219321,0.23345264983294636,0.0,0.0
1.9000000000000001,Round Robin 2x Cloud,0.1381828356526691,0.07791107105194389,0.13557806399577105,0.07588661604455868,0.0,0.0
1.9000000000000001,Round Robin (Device/Cloud),0.2377287347120835,0.21786268211286478,0.21721289910532895,0.1918058307638182,0.036583307228525215,0.002464730124338998
1.9000000000000001,Stateless Threshold,0.1302321398173549,0.09879256290835706,0.11543041619800269,0.08191367835168921,0.0014993322127512068,0.02667297260211091
1.9000000000000001,HERO,0.126883869136568,0.09361475637080584,0.11711952850162122,0.0840948697152738,0.001006607043831712,0.017577987443802314
2.0,Always Device (Llama-3-2-1B-Instruct-ONNX (Desktop PC)),0.6663987142898231,0.5761917731334957,0.30003096911796306,0.2333339950120117,0.7340116108667788,0.0
